T, DemandHome
1747, 0.6332025
1748, 0.6998985
1749, 0.6588365
1750, 0.5890955
1751, 0.504224
1752, 0.3952585
1753, 0.305403
1754, 0.2549435
1755, 0.226807
1756, 0.217203
1757, 0.2278675
1758, 0.266196
1759, 0.3407355
1760, 0.400743
1761, 0.409437
1762, 0.401254
1763, 0.3902115
1764, 0.3993815
1765, 0.409262
1766, 0.4140675
1767, 0.430178
1768, 0.4451195
1769, 0.467901
1770, 0.5262425
1771, 0.635796
1772, 0.6835535
1773, 0.6370665
1774, 0.5666675
1775, 0.49441
1776, 0.407295
1777, 0.307104
1778, 0.2580165
1779, 0.232211
1780, 0.2295335
1781, 0.2411535
1782, 0.2585205
1783, 0.286895
1784, 0.3679165
1785, 0.464891
1786, 0.5211115
1787, 0.5434835
1788, 0.5647285
1789, 0.5618795
1790, 0.5312825
1791, 0.512127
1792, 0.5026665
1793, 0.505743
1794, 0.5557615
1795, 0.6734875
1796, 0.712964
1797, 0.6495335
1798, 0.5648545
1799, 0.4842285
1800, 0.4056395
1801, 0.3086825
1802, 0.245077
1803, 0.2177805
1804, 0.2274195
1805, 0.250691
1806, 0.2698535
1807, 0.2911545
1808, 0.3584385
1809, 0.4573835
1810, 0.531538
1811, 0.5745495
1812, 0.61929
1813, 0.6197275
1814, 0.571025
1815, 0.53396
1816, 0.5170795
1817, 0.5264
1818, 0.590394
1819, 0.717892
1820, 0.755111
1821, 0.686546
1822, 0.598241
1823, 0.5061035
1824, 0.385483
1825, 0.2921835
1826, 0.245063
1827, 0.218904
1828, 0.208257
1829, 0.2206645
1830, 0.264313
1831, 0.3428005
1832, 0.398769
1833, 0.4031895
1834, 0.391118
1835, 0.379498
1836, 0.3875725
1837, 0.394163
1838, 0.3894345
1839, 0.3995705
1840, 0.4158315
1841, 0.448903
1842, 0.5159315
1843, 0.635166
1844, 0.7001995
1845, 0.665504
1846, 0.590044
1847, 0.5013925
1848, 0.3889725
1849, 0.29869
1850, 0.247478
1851, 0.22106
1852, 0.211792
1853, 0.223657
1854, 0.2655485
1855, 0.3395315
1856, 0.3962315
1857, 0.3968055
1858, 0.3831555
1859, 0.367682
1860, 0.379232
1861, 0.388416
1862, 0.383334
1863, 0.391279
1864, 0.4074875
1865, 0.437052
1866, 0.4990405
1867, 0.624001
1868, 0.6931575
1869, 0.6597325
1870, 0.5926095
1871, 0.503328
1872, 0.388801
1873, 0.29365
1874, 0.245637
1875, 0.220997
1876, 0.208201
1877, 0.2209165
1878, 0.264509
1879, 0.3410645
1880, 0.395927
1881, 0.3992345
1882, 0.388465
1883, 0.375417
1884, 0.3828615
1885, 0.38934
1886, 0.3834705
1887, 0.3912195
1888, 0.4072915
1889, 0.4406115
1890, 0.5051445
1891, 0.629503
1892, 0.6912885
1893, 0.657811
1894, 0.594909
1895, 0.5032895
1896, 0.382634
1897, 0.2921485
1898, 0.246715
1899, 0.2241575
1900, 0.213955
1901, 0.2239405
1902, 0.2657165
1903, 0.342741
1904, 0.39767
1905, 0.4001305
1906, 0.3867605
1907, 0.370391
1908, 0.376712
1909, 0.383222
1910, 0.3755325
1911, 0.3847095
1912, 0.399434
1913, 0.4294395
1914, 0.4901645
1915, 0.6129375
1916, 0.6830285
1917, 0.6499745
1918, 0.5854485
1919, 0.498393
1920, 0.3873625
1921, 0.299985
1922, 0.2486995
1923, 0.2226875
1924, 0.2147285
1925, 0.226177
1926, 0.265321
1927, 0.338436
1928, 0.396214
1929, 0.405545
1930, 0.3970085
1931, 0.3850105
1932, 0.393253
1933, 0.402584
1934, 0.4070675
1935, 0.4237135
1936, 0.439593
1937, 0.46137
1938, 0.512246
1939, 0.615062
1940, 0.6663475
1941, 0.62762
1942, 0.5631395
1943, 0.4897935
1944, 0.3997035
1945, 0.296177
1946, 0.2468935
1947, 0.222194
1948, 0.2192435
1949, 0.229369
1950, 0.2455075
1951, 0.257691
1952, 0.341068
1953, 0.4576915
1954, 0.5210485
1955, 0.5458495
1956, 0.5643715
1957, 0.5614525
1958, 0.5269355
1959, 0.4997405
1960, 0.4860555
1961, 0.487144
1962, 0.5215
1963, 0.6196505
1964, 0.670355
1965, 0.6215545
1966, 0.5434135
1967, 0.473242
1968, 0.4051215
1969, 0.2995545
1970, 0.234612
1971, 0.206878
1972, 0.214718
1973, 0.2356795
1974, 0.2528505
1975, 0.2579885
1976, 0.3278555
1977, 0.4479195
1978, 0.5309955
1979, 0.576107
1980, 0.6166475
1981, 0.615552
1982, 0.56196
1983, 0.517146
1984, 0.4958765
1985, 0.504476
1986, 0.5547255
1987, 0.661885
1988, 0.706398
1989, 0.654983
1990, 0.573195
1991, 0.4895485
1992, 0.3800685
1993, 0.279902
1994, 0.2338875
1995, 0.209244
1996, 0.198765
1997, 0.21056
1998, 0.252392
1999, 0.3129595
2000, 0.368837
2001, 0.3950135
2002, 0.3928995
2003, 0.3864315
2004, 0.3924095
2005, 0.397985
2006, 0.389081
2007, 0.391713
2008, 0.4042185
2009, 0.4357185
2010, 0.4899265
2011, 0.5896695
2012, 0.659337
2013, 0.6373955
2014, 0.5662195
2015, 0.4856145
2016, 0.3842055
2017, 0.2871155
2018, 0.2360085
2019, 0.2111235
2020, 0.201775
2021, 0.212639
2022, 0.253162
2023, 0.309225
2024, 0.366163
2025, 0.3884615
2026, 0.384825
2027, 0.374346
2028, 0.383908
2029, 0.39256
2030, 0.3833865
2031, 0.384216
2032, 0.396872
2033, 0.4231815
2034, 0.4709145
2035, 0.5777695
2036, 0.653751
2037, 0.632744
2038, 0.571263
2039, 0.488194
2040, 0.3824275
2041, 0.281351
2042, 0.234213
2043, 0.2114315
2044, 0.1973335
2045, 0.208894
2046, 0.2514645
2047, 0.3108735
2048, 0.3659075
2049, 0.3914715
2050, 0.3914435
2051, 0.382816
2052, 0.3876145
2053, 0.393183
2054, 0.382795
2055, 0.3830155
2056, 0.395556
2057, 0.426706
2058, 0.476168
2059, 0.5806325
2060, 0.6474335
2061, 0.628075
2062, 0.573601
2063, 0.4887015
2064, 0.376859
2065, 0.2793175
2066, 0.2349375
2067, 0.2144765
2068, 0.2037805
2069, 0.212716
2070, 0.253218
2071, 0.3127285
2072, 0.3676015
2073, 0.391475
2074, 0.3882725
2075, 0.3770445
2076, 0.38087
2077, 0.385469
2078, 0.3734255
2079, 0.3756235
2080, 0.3869985
2081, 0.4151385
2082, 0.460922
2083, 0.5634965
2084, 0.6404475
2085, 0.61999
2086, 0.5620755
2087, 0.482475
2088, 0.3808105
2089, 0.297206
2090, 0.231679
2091, 0.203826
2092, 0.2108365
2093, 0.2307305
2094, 0.24787
2095, 0.2532145
2096, 0.323568
2097, 0.4436915
2098, 0.5258225
2099, 0.568806
2100, 0.6080515
2101, 0.606466
2102, 0.5524505
2103, 0.507633
2104, 0.486654
2105, 0.4964435
2106, 0.542304
2107, 0.642061
2108, 0.687582
2109, 0.6442205
2110, 0.567826
2111, 0.484785
2112, 0.3753645
2113, 0.2920155
2114, 0.2420215
2115, 0.2181095
2116, 0.2157925
2117, 0.22554
2118, 0.242627
2119, 0.254961
2120, 0.3385585
2121, 0.4539535
2122, 0.514472
2123, 0.5366025
2124, 0.5548585
2125, 0.55251
2126, 0.5181715
2127, 0.4907595
2128, 0.4778305
2129, 0.4793705
2130, 0.5058725
2131, 0.594083
2132, 0.650048
2133, 0.6102985
2134, 0.5395915
2135, 0.4719505
2136, 0.4023495
2137, 0.300398
2138, 0.229313
2139, 0.229649
2140, 0.215761
2141, 0.225918
2142, 0.240478
2143, 0.2857505
2144, 0.365715
2145, 0.442015
2146, 0.4994745
2147, 0.540547
2148, 0.547232
2149, 0.4995095
2150, 0.458206
2151, 0.43428
2152, 0.426076
2153, 0.4416055
2154, 0.4770885
2155, 0.5705
2156, 0.613424
2157, 0.5416635
2158, 0.4636905
2159, 0.3729285
2160, 0.3201765
2161, 0.253379
2162, 0.2136365
2163, 0.214235
2164, 0.231721
2165, 0.249641
2166, 0.257677
2167, 0.319942
2168, 0.439712
2169, 0.5307715
2170, 0.5823615
2171, 0.6189995
2172, 0.619794
2173, 0.5675005
2174, 0.517685
2175, 0.49371
2176, 0.487144
2177, 0.514976
2178, 0.577605
2179, 0.636769
2180, 0.6642055
2181, 0.6017445
2182, 0.507185
2183, 0.396508
2184, 0.300244
2185, 0.2483285
2186, 0.2176125
2187, 0.204176
2188, 0.2119425
2189, 0.24563
2190, 0.3002615
2191, 0.355362
2192, 0.382375
2193, 0.3811675
2194, 0.372155
2195, 0.375452
2196, 0.381969
2197, 0.3700585
2198, 0.360332
2199, 0.3719695
2200, 0.404971
2201, 0.444997
2202, 0.4941125
2203, 0.5786865
2204, 0.635243
2205, 0.580503
2206, 0.499163
2207, 0.396207
2208, 0.288932
2209, 0.2366315
2210, 0.207697
2211, 0.2006375
2212, 0.210462
2213, 0.2452555
2214, 0.2997575
2215, 0.355033
2216, 0.38059
2217, 0.378518
2218, 0.3722495
2219, 0.3763445
2220, 0.3868375
2221, 0.377678
2222, 0.3704995
2223, 0.382522
2224, 0.415527
2225, 0.4569775
2226, 0.507388
2227, 0.5812135
2228, 0.632121
2229, 0.577493
2230, 0.4965555
2231, 0.391769
2232, 0.287007
2233, 0.2338525
2234, 0.2068395
2235, 0.1967665
2236, 0.204155
2237, 0.2408105
2238, 0.3010105
2239, 0.3600555
2240, 0.383544
2241, 0.3821965
2242, 0.3709685
2243, 0.3741325
2244, 0.384139
2245, 0.3731315
2246, 0.3681265
2247, 0.3785565
2248, 0.407148
2249, 0.444577
2250, 0.493003
2251, 0.567763
2252, 0.6216
2253, 0.5732825
2254, 0.496531
2255, 0.3935925
2256, 0.291207
2257, 0.237657
2258, 0.207333
2259, 0.197841
2260, 0.2059435
2261, 0.2412305
2262, 0.299677
2263, 0.3621485
2264, 0.3944045
2265, 0.3956295
2266, 0.390159
2267, 0.396515
2268, 0.4058425
2269, 0.400309
2270, 0.3992415
2271, 0.4111205
2272, 0.4310845
2273, 0.4575445
2274, 0.493794
2275, 0.556276
2276, 0.605836
2277, 0.5582745
2278, 0.4880155
2279, 0.4098675
2280, 0.299922
2281, 0.241885
2282, 0.2173395
2283, 0.2097025
2284, 0.2187815
2285, 0.2338875
2286, 0.2480135
2287, 0.3252235
2288, 0.44289
2289, 0.510776
2290, 0.5382615
2291, 0.548863
2292, 0.544607
2293, 0.5064395
2294, 0.4707815
2295, 0.455224
2296, 0.460446
2297, 0.4779775
2298, 0.5246255
2299, 0.569982
2300, 0.604205
2301, 0.553399
2302, 0.475328
2303, 0.4015305
2304, 0.3229765
2305, 0.2562315
2306, 0.216692
2307, 0.2168355
2308, 0.2337615
2309, 0.2534805
2310, 0.2781905
2311, 0.339108
2312, 0.4377835
2313, 0.5174295
2314, 0.5614455
2315, 0.598934
2316, 0.6000435
2317, 0.5516875
2318, 0.5096315
2319, 0.4906965
2320, 0.4876935
2321, 0.5184865
2322, 0.5829215
2323, 0.6369685
2324, 0.6668445
2325, 0.6117685
2326, 0.510986
2327, 0.3896795
2328, 0.301
2329, 0.245105
2330, 0.2165135
2331, 0.206703
2332, 0.216965
2333, 0.254758
2334, 0.3257555
2335, 0.378812
2336, 0.387758
2337, 0.377342
2338, 0.3649485
2339, 0.3676785
2340, 0.376355
2341, 0.369208
2342, 0.371434
2343, 0.389886
2344, 0.4235455
2345, 0.4620385
2346, 0.511175
2347, 0.590121
2348, 0.6468665
2349, 0.598843
2350, 0.505428
2351, 0.386554
2352, 0.300405
2353, 0.2475515
2354, 0.218358
2355, 0.2074135
2356, 0.217378
2357, 0.253918
2358, 0.3234735
2359, 0.376075
2360, 0.3834075
2361, 0.371595
2362, 0.35658
2363, 0.3620225
2364, 0.3692675
2365, 0.361739
2366, 0.3606855
2367, 0.377909
2368, 0.4122195
2369, 0.4544505
2370, 0.507591
2371, 0.5853785
2372, 0.6409655
2373, 0.5941775
2374, 0.5038425
2375, 0.3870335
2376, 0.289247
2377, 0.237027
2378, 0.2095765
2379, 0.203581
2380, 0.2153375
2381, 0.2532495
2382, 0.323561
2383, 0.3761065
2384, 0.3821545
2385, 0.3697645
2386, 0.356755
2387, 0.362579
2388, 0.373212
2389, 0.367549
2390, 0.3683015
2391, 0.3857875
2392, 0.4203955
2393, 0.463008
2394, 0.515578
2395, 0.5817945
2396, 0.633598
2397, 0.590331
2398, 0.5015955
2399, 0.3837575
2400, 0.2871575
2401, 0.233856
2402, 0.2081625
2403, 0.2000285
2404, 0.2097865
2405, 0.2492595
2406, 0.3244605
2407, 0.38052
2408, 0.3841355
2409, 0.3724525
2410, 0.3555615
2411, 0.3604825
2412, 0.3696945
2413, 0.362516
2414, 0.365701
2415, 0.381542
2416, 0.4122755
2417, 0.451738
2418, 0.5022395
2419, 0.570563
2420, 0.623917
2421, 0.5844195
2422, 0.5002795
2423, 0.3845765
2424, 0.292355
2425, 0.2374925
2426, 0.209181
2427, 0.201824
2428, 0.212149
2429, 0.2500155
2430, 0.323008
2431, 0.3818955
2432, 0.393729
2433, 0.384216
2434, 0.372442
2435, 0.380254
2436, 0.3895605
2437, 0.387828
2438, 0.3949155
2439, 0.412055
2440, 0.434
2441, 0.462588
2442, 0.5004475
2443, 0.557515
2444, 0.605899
2445, 0.5676685
2446, 0.4916695
2447, 0.399777
2448, 0.302988
2449, 0.2437855
2450, 0.2192715
2451, 0.212611
2452, 0.2219945
2453, 0.239778
2454, 0.270235
2455, 0.345107
2456, 0.4405135
2457, 0.496062
2458, 0.516187
2459, 0.5291335
2460, 0.526078
2461, 0.492359
2462, 0.464541
2463, 0.454622
2464, 0.4625145
2465, 0.482496
2466, 0.5294975
2467, 0.5718475
2468, 0.60641
2469, 0.5639655
2470, 0.4821635
2471, 0.395444
2472, 0.3186155
2473, 0.2534
2474, 0.214592
2475, 0.2121035
2476, 0.225778
2477, 0.244391
2478, 0.269346
2479, 0.330442
2480, 0.4284315
2481, 0.5069085
2482, 0.5488735
2483, 0.585186
2484, 0.586453
2485, 0.538482
2486, 0.4967375
2487, 0.478345
2488, 0.4776135
2489, 0.5049905
2490, 0.5573295
2491, 0.6098155
2492, 0.6454945
2493, 0.599221
2494, 0.5033245
2495, 0.3837925
2496, 0.2946755
2497, 0.239071
2498, 0.211491
2499, 0.2026325
2500, 0.2138955
2501, 0.2519685
2502, 0.322035
2503, 0.3742305
2504, 0.3832255
2505, 0.372057
2506, 0.3593485
2507, 0.362523
2508, 0.3709685
2509, 0.364021
2510, 0.3665235
2511, 0.38514
2512, 0.419776
2513, 0.4569075
2514, 0.4983615
2515, 0.572019
2516, 0.630259
2517, 0.589673
2518, 0.499352
2519, 0.380282
2520, 0.2943885
2521, 0.241052
2522, 0.2134475
2523, 0.2035635
2524, 0.2139445
2525, 0.250551
2526, 0.3186295
2527, 0.370706
2528, 0.3790045
2529, 0.367059
2530, 0.3515015
2531, 0.356986
2532, 0.364623
2533, 0.357721
2534, 0.35791
2535, 0.3758895
2536, 0.4100915
2537, 0.449029
2538, 0.494277
2539, 0.568365
2540, 0.625415
2541, 0.5869815
2542, 0.498337
2543, 0.3798655
2544, 0.2840145
2545, 0.2322915
2546, 0.2061955
2547, 0.1998395
2548, 0.211722
2549, 0.2498965
2550, 0.319536
2551, 0.3712275
2552, 0.378259
2553, 0.365827
2554, 0.3515995
2555, 0.357175
2556, 0.367521
2557, 0.3614345
2558, 0.3625405
2559, 0.3805445
2560, 0.4150125
2561, 0.4533095
2562, 0.4963175
2563, 0.5587225
2564, 0.6137215
2565, 0.5820745
2566, 0.4963525
2567, 0.377937
2568, 0.2819915
2569, 0.2288195
2570, 0.204176
2571, 0.196532
2572, 0.206941
2573, 0.2463545
2574, 0.3199245
2575, 0.374815
2576, 0.379344
2577, 0.3678325
2578, 0.3508505
2579, 0.355502
2580, 0.3636745
2581, 0.356468
2582, 0.360066
2583, 0.3762675
2584, 0.407449
2585, 0.4437545
2586, 0.4847605
2587, 0.5500145
2588, 0.605486
2589, 0.574973
2590, 0.4940355
2591, 0.3778845
2592, 0.2879555
2593, 0.2323125
2594, 0.205842
2595, 0.198982
2596, 0.209713
2597, 0.2473835
2598, 0.318423
2599, 0.375564
2600, 0.387569
2601, 0.377783
2602, 0.3653475
2603, 0.37268
2604, 0.3816295
2605, 0.379862
2606, 0.387352
2607, 0.4046945
2608, 0.426937
2609, 0.452074
2610, 0.480158
2611, 0.535325
2612, 0.5850985
2613, 0.5562795
2614, 0.4850265
2615, 0.391783
2616, 0.3006885
2617, 0.240814
2618, 0.2160235
2619, 0.208593
2620, 0.2163385
2621, 0.234031
2622, 0.2642395
2623, 0.3380545
2624, 0.4319035
2625, 0.486017
2626, 0.5047875
2627, 0.5181505
2628, 0.5158125
2629, 0.482713
2630, 0.4553325
2631, 0.4464145
2632, 0.455182
2633, 0.4725315
2634, 0.5084835
2635, 0.5508965
2636, 0.5879895
2637, 0.553504
2638, 0.478142
2639, 0.39053
2640, 0.314244
2641, 0.251251
2642, 0.213395
2643, 0.2079455
2644, 0.2180045
2645, 0.235165
2646, 0.2603965
2647, 0.3214645
2648, 0.418537
2649, 0.4960025
2650, 0.5365465
2651, 0.5720295
2652, 0.573776
2653, 0.526624
2654, 0.485303
2655, 0.4673935
2656, 0.468783
2657, 0.494249
2658, 0.5353215
2659, 0.5850285
2660, 0.622965
2661, 0.585018
2662, 0.4958065
2663, 0.378861
2664, 0.278551
2665, 0.225001
2666, 0.199248
2667, 0.1908165
2668, 0.203945
2669, 0.243964
2670, 0.3141425
2671, 0.3694005
2672, 0.3770375
2673, 0.3617915
2674, 0.3464055
2675, 0.3489185
2676, 0.355985
2677, 0.348397
2678, 0.349286
2679, 0.366184
2680, 0.396074
2681, 0.430661
2682, 0.486948
2683, 0.5544385
2684, 0.601608
2685, 0.57848
2686, 0.489377
2687, 0.3682315
2688, 0.2784705
2689, 0.2265585
2690, 0.2014705
2691, 0.1922235
2692, 0.203917
2693, 0.242067
2694, 0.309652
2695, 0.3651025
2696, 0.373072
2697, 0.3577245
2698, 0.339255
2699, 0.343574
2700, 0.350427
2701, 0.34335
2702, 0.342951
2703, 0.359877
2704, 0.388556
2705, 0.4231115
2706, 0.4824015
2707, 0.551516
2708, 0.5976215
2709, 0.5773075
2710, 0.488887
2711, 0.3673775
2712, 0.269472
2713, 0.220052
2714, 0.196042
2715, 0.188993
2716, 0.201887
2717, 0.2417205
2718, 0.311493
2719, 0.366156
2720, 0.372764
2721, 0.3568495
2722, 0.3391465
2723, 0.343378
2724, 0.3522085
2725, 0.344771
2726, 0.3443405
2727, 0.360955
2728, 0.389627
2729, 0.4226495
2730, 0.478352
2731, 0.536354
2732, 0.5818715
2733, 0.5711895
2734, 0.487004
2735, 0.3668175
2736, 0.26768
2737, 0.2164085
2738, 0.1934555
2739, 0.1858885
2740, 0.1978585
2741, 0.238574
2742, 0.311262
2743, 0.368746
2744, 0.3730265
2745, 0.3584175
2746, 0.3389995
2747, 0.342216
2748, 0.3483935
2749, 0.3403015
2750, 0.342223
2751, 0.3567515
2752, 0.382732
2753, 0.4150965
2754, 0.4690105
2755, 0.5301625
2756, 0.5755085
2757, 0.563486
2758, 0.4840255
2759, 0.3661
2760, 0.2740955
2761, 0.219709
2762, 0.195762
2763, 0.1888075
2764, 0.200802
2765, 0.2397675
2766, 0.309736
2767, 0.3689595
2768, 0.3798795
2769, 0.3665585
2770, 0.3512075
2771, 0.357007
2772, 0.364497
2773, 0.361907
2774, 0.3677205
2775, 0.3832465
2776, 0.400183
2777, 0.420742
2778, 0.4616325
2779, 0.5138525
2780, 0.552818
2781, 0.5428465
2782, 0.4743795
2783, 0.3785285
2784, 0.288869
2785, 0.2303175
2786, 0.2059225
2787, 0.197134
2788, 0.2041165
2789, 0.2232545
2790, 0.2540265
2791, 0.330127
2792, 0.421316
2793, 0.471086
2794, 0.486549
2795, 0.4992015
2796, 0.4962545
2797, 0.4629275
2798, 0.4343185
2799, 0.424732
2800, 0.4285995
2801, 0.4425435
2802, 0.490091
2803, 0.5309535
2804, 0.5579455
2805, 0.5405785
2806, 0.4693885
2807, 0.3793685
2808, 0.299796
2809, 0.2413425
2810, 0.2055935
2811, 0.1968085
2812, 0.20419
2813, 0.2215185
2814, 0.2479155
2815, 0.3124205
2816, 0.40733
2817, 0.4804975
2818, 0.5176955
2819, 0.5514285
2820, 0.5526045
2821, 0.505687
2822, 0.46305
2823, 0.4440135
2824, 0.441679
2825, 0.463995
2826, 0.5166035
2827, 0.5627195
2828, 0.589673
2829, 0.5690195
2830, 0.484582
2831, 0.368627
2832, 0.2739695
2833, 0.2203635
2834, 0.195069
2835, 0.187187
2836, 0.200998
2837, 0.240667
2838, 0.310065
2839, 0.364931
2840, 0.3720605
2841, 0.3564295
2842, 0.3412255
2843, 0.3444175
2844, 0.35154
2845, 0.344316
2846, 0.34538
2847, 0.3616935
2848, 0.391916
2849, 0.4277245
2850, 0.4793705
2851, 0.53998
2852, 0.5831175
2853, 0.5670315
2854, 0.484092
2855, 0.363811
2856, 0.2739415
2857, 0.221522
2858, 0.1975855
2859, 0.189189
2860, 0.2010995
2861, 0.238406
2862, 0.304654
2863, 0.359968
2864, 0.368445
2865, 0.353388
2866, 0.334852
2867, 0.339304
2868, 0.3467415
2869, 0.340459
2870, 0.341271
2871, 0.358274
2872, 0.386834
2873, 0.420966
2874, 0.4743935
2875, 0.537341
2876, 0.579705
2877, 0.566825
2878, 0.4840255
2879, 0.36295
2880, 0.2982805
2881, 0.2409435
2882, 0.205625
2883, 0.195594
2884, 0.20146
2885, 0.2179905
2886, 0.244496
2887, 0.308854
2888, 0.4032805
2889, 0.476168
2890, 0.513233
2891, 0.5468505
2892, 0.548401
2893, 0.5020715
2894, 0.459704
2895, 0.4407865
2896, 0.4390645
2897, 0.4615135
2898, 0.5106535
2899, 0.554939
2900, 0.5803385
2901, 0.562394
2902, 0.481824
2903, 0.3674685
2904, 0.2652965
2905, 0.213794
2906, 0.191009
2907, 0.1837815
2908, 0.196182
2909, 0.235746
2910, 0.306523
2911, 0.363013
2912, 0.368046
2913, 0.353969
2914, 0.334964
2915, 0.3381175
2916, 0.3439975
2917, 0.3360105
2918, 0.3378935
2919, 0.351729
2920, 0.377741
2921, 0.410375
2922, 0.457856
2923, 0.513933
2924, 0.556444
2925, 0.5518835
2926, 0.478856
2927, 0.3625055
2928, 0.27181
2929, 0.216846
2930, 0.193844
2931, 0.1869315
2932, 0.199038
2933, 0.236964
2934, 0.3050075
2935, 0.362845
2936, 0.373674
2937, 0.3605245
2938, 0.345219
2939, 0.350952
2940, 0.3585155
2941, 0.3562055
2942, 0.361977
2943, 0.376691
2944, 0.393638
2945, 0.413588
2946, 0.4480665
2947, 0.4962545
2948, 0.5318005
2949, 0.529564
2950, 0.46844
2951, 0.3734465
2952, 0.2884
2953, 0.229299
2954, 0.2038715
2955, 0.1939175
2956, 0.199199
2957, 0.217511
2958, 0.2479155
2959, 0.3224375
2960, 0.412125
2961, 0.4615135
2962, 0.4768855
2963, 0.490154
2964, 0.487823
2965, 0.4552975
2966, 0.4274935
2967, 0.418495
2968, 0.422548
2969, 0.437199
2970, 0.4772425
2971, 0.514829
2972, 0.538699
2973, 0.5272575
2974, 0.4645725
2975, 0.375473
2976, 0.296562
2977, 0.2406635
2978, 0.2058875
2979, 0.194299
2980, 0.1982365
2981, 0.213633
2982, 0.24024
2983, 0.3043495
2984, 0.3981355
2985, 0.470687
2986, 0.5077625
2987, 0.541289
2988, 0.543375
2989, 0.497882
2990, 0.4559205
2991, 0.437122
2992, 0.436044
2993, 0.4589305
2994, 0.504126
2995, 0.545839
2996, 0.568386
2997, 0.553588
2998, 0.478436
2999, 0.366338
3000, 0.270739
3001, 0.2169265
3002, 0.191807
3003, 0.184303
3004, 0.198555
3005, 0.237461
3006, 0.305984
3007, 0.360563
3008, 0.3670625
3009, 0.351358
3010, 0.3366755
3011, 0.340606
3012, 0.3479245
3013, 0.341089
3014, 0.3422825
3015, 0.3577175
3016, 0.3878175
3017, 0.425537
3018, 0.474313
3019, 0.528066
3020, 0.565033
3021, 0.5550615
3022, 0.4795
3023, 0.3607275
3024, 0.2706795
3025, 0.217798
3026, 0.194698
3027, 0.1870155
3028, 0.199003
3029, 0.2350075
3030, 0.299915
3031, 0.3551415
3032, 0.363874
3033, 0.349321
3034, 0.331023
3035, 0.3356675
3036, 0.3436895
3037, 0.3381385
3038, 0.33999
3039, 0.356727
3040, 0.3849825
3041, 0.4197025
3042, 0.468755
3043, 0.5250805
3044, 0.5617395
3045, 0.555184
3046, 0.479724
3047, 0.360255
3048, 0.265692
3049, 0.2163105
3050, 0.1930845
3051, 0.185472
3052, 0.1980825
3053, 0.235781
3054, 0.3034115
3055, 0.356951
3056, 0.364105
3057, 0.348488
3058, 0.3304245
3059, 0.33495
3060, 0.34356
3061, 0.335377
3062, 0.3354015
3063, 0.3509415
3064, 0.3784095
3065, 0.410536
3066, 0.454587
3067, 0.502579
3068, 0.5404385
3069, 0.546861
3070, 0.4774945
3071, 0.3618965
3072, 0.2952495
3073, 0.240709
3074, 0.206465
3075, 0.1934345
3076, 0.195552
3077, 0.2097095
3078, 0.236327
3079, 0.3001215
3080, 0.3932635
3081, 0.4655105
3082, 0.502726
3083, 0.536214
3084, 0.538832
3085, 0.4942385
3086, 0.4527285
3087, 0.434
3088, 0.4333385
3089, 0.45689
3090, 0.498925
3091, 0.537957
3092, 0.556948
3093, 0.544831
3094, 0.4753315
3095, 0.3656135
3096, 0.2869965
3097, 0.228998
3098, 0.19859
3099, 0.1868895
3100, 0.1919995
3101, 0.2079735
3102, 0.2285325
3103, 0.2794925
3104, 0.359821
3105, 0.408289
3106, 0.4239795
3107, 0.4358585
3108, 0.441602
3109, 0.423598
3110, 0.408975
3111, 0.4056185
3112, 0.403942
3113, 0.40432
3114, 0.4340945
3115, 0.4736865
3116, 0.4976895
3117, 0.501165
3118, 0.4598895
3119, 0.382928
3120, 0.288897
3121, 0.229488
3122, 0.2028705
3123, 0.1917195
3124, 0.1953385
3125, 0.2123765
3126, 0.242242
3127, 0.31507
3128, 0.403312
3129, 0.4526445
3130, 0.468363
3131, 0.4821915
3132, 0.480333
3133, 0.4486405
3134, 0.421813
3135, 0.4130945
3136, 0.416808
3137, 0.433125
3138, 0.4679045
3139, 0.5009865
3140, 0.519708
3141, 0.512974
3142, 0.4595395
3143, 0.3725155
3144, 0.2944935
3145, 0.2408805
3146, 0.2070215
3147, 0.193011
3148, 0.19383
3149, 0.207004
3150, 0.2335515
3151, 0.29708
3152, 0.3897355
3153, 0.461748
3154, 0.4991
3155, 0.5325915
3156, 0.5355875
3157, 0.491701
3158, 0.4505655
3159, 0.431851
3160, 0.431347
3161, 0.455504
3162, 0.495677
3163, 0.5326265
3164, 0.5486285
3165, 0.5382685
3166, 0.473123
3167, 0.365211
3168, 0.2690695
3169, 0.215068
3170, 0.190008
3171, 0.1826615
3172, 0.196917
3173, 0.2344405
3174, 0.3016895
3175, 0.355985
3176, 0.361809
3177, 0.346227
3178, 0.3321815
3179, 0.336763
3180, 0.3443125
3181, 0.3378935
3182, 0.339171
3183, 0.353528
3184, 0.3829595
3185, 0.4228105
3186, 0.4702215
3187, 0.5175135
3188, 0.5471375
3189, 0.542402
3190, 0.475279
3191, 0.3587255
3192, 0.268807
3193, 0.215663
3194, 0.1931825
3195, 0.185976
3196, 0.197729
3197, 0.2318855
3198, 0.2952355
3199, 0.3503395
3200, 0.3590055
3201, 0.3449775
3202, 0.32697
3203, 0.3317545
3204, 0.3402455
3205, 0.335279
3206, 0.3379285
3207, 0.3540775
3208, 0.381689
3209, 0.4176515
3210, 0.463729
3211, 0.5133485
3212, 0.543333
3213, 0.542115
3214, 0.4755275
3215, 0.3587745
3216, 0.268975
3217, 0.2192855
3218, 0.195776
3219, 0.1883035
