T, P
3209, 0.24644
3210, 0.24869
3211, 0.25073
3212, 0.25231
3213, 0.25223
3214, 0.25135
3215, 0.24845
3216, 0.2408
3217, 0.24287
3218, 0.23706
3219, 0.23136
3220, 0.2291
3221, 0.23248
3222, 0.23223
3223, 0.2433
3224, 0.25425
3225, 0.2544
3226, 0.25045
3227, 0.24327
3228, 0.23977
3229, 0.23605
3230, 0.23583
3231, 0.23625
3232, 0.23974
3233, 0.24124
3234, 0.24435
3235, 0.24925
3236, 0.25225
3237, 0.24915
3238, 0.2494
3239, 0.25025
3240, 0.23979
3241, 0.23879
3242, 0.23533
3243, 0.23599
3244, 0.23134
3245, 0.2304
3246, 0.23821
3247, 0.24361
3248, 0.25227
3249, 0.25496
3250, 0.25468
3251, 0.25427
3252, 0.25368
3253, 0.25053
3254, 0.24812
3255, 0.24761
3256, 0.24719
3257, 0.24554
3258, 0.24564
3259, 0.24732
3260, 0.24725
3261, 0.24692
3262, 0.24732
3263, 0.24441
3264, 0.23975
3265, 0.23653
3266, 0.23368
3267, 0.23139
3268, 0.22855
3269, 0.23138
3270, 0.23598
3271, 0.24432
3272, 0.25176
3273, 0.25646
3274, 0.26111
3275, 0.25638
3276, 0.25496
3277, 0.25255
3278, 0.25225
3279, 0.24829
3280, 0.24757
3281, 0.24605
3282, 0.24731
3283, 0.25029
3284, 0.25239
3285, 0.24955
3286, 0.24711
3287, 0.24412
3288, 0.24108
3289, 0.23135
3290, 0.22905
3291, 0.22773
3292, 0.22793
3293, 0.22801
3294, 0.22635
3295, 0.22806
3296, 0.23234
3297, 0.2397
3298, 0.23956
3299, 0.23142
3300, 0.22658
3301, 0.22465
3302, 0.22431
3303, 0.2222
3304, 0.22215
3305, 0.22649
3306, 0.23728
3307, 0.2431
3308, 0.24477
3309, 0.24604
3310, 0.24636
3311, 0.2442
3312, 0.24061
3313, 0.2293
3314, 0.22517
3315, 0.22172
3316, 0.21949
3317, 0.21938
3318, 0.22071
3319, 0.21943
3320, 0.21988
3321, 0.21839
3322, 0.21892
3323, 0.21891
3324, 0.21899
3325, 0.21671
3326, 0.21785
3327, 0.2176
3328, 0.21682
3329, 0.2183
3330, 0.21931
3331, 0.22789
3332, 0.23422
3333, 0.23525
3334, 0.23899
3335, 0.23391
3336, 0.23834
3337, 0.23141
3338, 0.22778
3339, 0.22402
3340, 0.22241
3341, 0.22401
3342, 0.22401
3343, 0.22873
3344, 0.22923
3345, 0.23856
3346, 0.23897
3347, 0.24464
3348, 0.24739
3349, 0.24525
3350, 0.23454
3351, 0.23142
3352, 0.23284
3353, 0.2355
3354, 0.24348
3355, 0.2459
3356, 0.24939
3357, 0.24924
3358, 0.24987
3359, 0.25049
3360, 0.24589
3361, 0.24087
3362, 0.23739
3363, 0.23141
3364, 0.23145
3365, 0.23396
3366, 0.23946
3367, 0.25015
3368, 0.26914
3369, 0.26693
3370, 0.26337
3371, 0.25893
3372, 0.26655
3373, 0.25922
3374, 0.25759
3375, 0.25311
3376, 0.25142
3377, 0.25176
3378, 0.25425
3379, 0.25793
3380, 0.26254
3381, 0.26466
3382, 0.25809
3383, 0.25155
3384, 0.24427
3385, 0.24108
3386, 0.23841
3387, 0.2341
3388, 0.22939
3389, 0.22957
3390, 0.23814
3391, 0.24424
3392, 0.25192
3393, 0.25552
3394, 0.25522
3395, 0.25464
3396, 0.25436
3397, 0.25029
3398, 0.24937
3399, 0.24593
3400, 0.24241
3401, 0.24073
3402, 0.24044
3403, 0.24111
3404, 0.24213
3405, 0.24326
3406, 0.24324
3407, 0.24204
3408, 0.23804
3409, 0.23665
3410, 0.23438
3411, 0.2305
3412, 0.23085
3413, 0.23732
3414, 0.24008
3415, 0.24691
3416, 0.26791
3417, 0.26823
3418, 0.26231
3419, 0.2611
3420, 0.26063
3421, 0.25774
3422, 0.25509
3423, 0.25533
3424, 0.25711
3425, 0.25826
3426, 0.26229
3427, 0.27367
3428, 0.27667
3429, 0.26972
3430, 0.26267
3431, 0.26342
3432, 0.24895
3433, 0.24591
3434, 0.24254
3435, 0.24033
3436, 0.23921
3437, 0.23939
3438, 0.24324
3439, 0.25436
3440, 0.26828
3441, 0.27501
3442, 0.27932
3443, 0.27695
3444, 0.27861
3445, 0.26826
3446, 0.26031
3447, 0.25727
3448, 0.25195
3449, 0.25096
3450, 0.25196
3451, 0.2575
3452, 0.2573
3453, 0.25546
3454, 0.25436
3455, 0.25794
3456, 0.24618
3457, 0.24549
3458, 0.24334
3459, 0.24125
3460, 0.24046
3461, 0.23964
3462, 0.23948
3463, 0.23947
3464, 0.24194
3465, 0.24309
3466, 0.24546
3467, 0.24597
3468, 0.24489
3469, 0.24186
3470, 0.23936
3471, 0.23851
3472, 0.23935
3473, 0.23757
3474, 0.23921
3475, 0.24099
3476, 0.24334
3477, 0.24348
3478, 0.24408
3479, 0.24541
3480, 0.24035
3481, 0.23594
3482, 0.22805
3483, 0.22841
3484, 0.22429
3485, 0.22446
3486, 0.22504
3487, 0.22022
3488, 0.22078
3489, 0.22436
3490, 0.22823
3491, 0.22628
3492, 0.23841
3493, 0.23486
3494, 0.22487
3495, 0.23338
3496, 0.22424
3497, 0.22716
3498, 0.22521
3499, 0.23524
3500, 0.23884
3501, 0.23885
3502, 0.24023
3503, 0.24237
3504, 0.23977
3505, 0.23025
3506, 0.22559
3507, 0.23239
3508, 0.22831
3509, 0.22783
3510, 0.23085
3511, 0.24655
3512, 0.25788
3513, 0.26441
3514, 0.26698
3515, 0.26924
3516, 0.26823
3517, 0.26228
3518, 0.26243
3519, 0.26335
3520, 0.26069
3521, 0.25769
3522, 0.25631
3523, 0.2606
3524, 0.26226
3525, 0.25884
3526, 0.2623
3527, 0.26351
3528, 0.24831
3529, 0.24366
3530, 0.2425
3531, 0.24063
3532, 0.23927
3533, 0.24001
3534, 0.24174
3535, 0.25152
3536, 0.26593
3537, 0.26395
3538, 0.25932
3539, 0.25519
3540, 0.25349
3541, 0.25063
3542, 0.24957
3543, 0.24937
3544, 0.24955
3545, 0.24982
3546, 0.25609
3547, 0.26126
3548, 0.25982
3549, 0.25548
3550, 0.25514
3551, 0.25824
3552, 0.24428
3553, 0.24311
3554, 0.24202
3555, 0.2394
3556, 0.23834
3557, 0.23852
3558, 0.23966
3559, 0.24899
3560, 0.25933
3561, 0.27268
3562, 0.28325
3563, 0.27808
3564, 0.27934
3565, 0.26562
3566, 0.26371
3567, 0.26404
3568, 0.2604
3569, 0.2583
3570, 0.25928
3571, 0.26823
3572, 0.26655
3573, 0.26623
3574, 0.2626
3575, 0.2629
3576, 0.25831
3577, 0.24478
3578, 0.24236
3579, 0.24148
3580, 0.23938
3581, 0.23985
3582, 0.23958
3583, 0.24437
3584, 0.25116
3585, 0.2522
3586, 0.25062
3587, 0.25033
3588, 0.25044
3589, 0.25054
3590, 0.24882
3591, 0.24329
3592, 0.2419
3593, 0.24205
3594, 0.24768
3595, 0.24924
3596, 0.25048
3597, 0.24833
3598, 0.24668
3599, 0.24548
3600, 0.23937
3601, 0.23436
3602, 0.23008
3603, 0.22635
3604, 0.22244
3605, 0.22322
3606, 0.22923
3607, 0.23935
3608, 0.24928
3609, 0.25021
3610, 0.25102
3611, 0.2502
3612, 0.25293
3613, 0.25031
3614, 0.24811
3615, 0.24646
3616, 0.24051
3617, 0.23939
3618, 0.2423
3619, 0.24596
3620, 0.24618
3621, 0.24629
3622, 0.24623
3623, 0.24531
3624, 0.24125
3625, 0.2424
3626, 0.24223
3627, 0.23938
3628, 0.23833
3629, 0.23597
3630, 0.23432
3631, 0.23235
3632, 0.24125
3633, 0.24651
3634, 0.24636
3635, 0.24935
3636, 0.2503
3637, 0.24572
3638, 0.24199
3639, 0.23634
3640, 0.22864
3641, 0.22867
3642, 0.23492
3643, 0.24134
3644, 0.24164
3645, 0.23798
3646, 0.23234
3647, 0.23483
3648, 0.22699
3649, 0.21826
3650, 0.20931
3651, 0.20841
3652, 0.20924
3653, 0.21288
3654, 0.20936
3655, 0.21025
3656, 0.21325
3657, 0.21668
3658, 0.21944
3659, 0.22048
3660, 0.22033
3661, 0.21949
3662, 0.21464
3663, 0.20685
3664, 0.21162
3665, 0.2093
3666, 0.2204
3667, 0.22486
3668, 0.23483
3669, 0.2294
3670, 0.23818
3671, 0.23932
3672, 0.22925
3673, 0.21768
3674, 0.21705
3675, 0.21549
3676, 0.21414
3677, 0.21763
3678, 0.21765
3679, 0.23431
3680, 0.24906
3681, 0.25141
3682, 0.2504
3683, 0.25131
3684, 0.25376
3685, 0.25031
3686, 0.24766
3687, 0.24676
3688, 0.243
3689, 0.24141
3690, 0.24327
3691, 0.24702
3692, 0.25026
3693, 0.2544
3694, 0.25579
3695, 0.25625
3696, 0.24344
3697, 0.23934
3698, 0.238
3699, 0.23557
3700, 0.23667
3701, 0.23857
3702, 0.2392
3703, 0.24794
3704, 0.26104
3705, 0.26846
3706, 0.25958
3707, 0.25343
3708, 0.25251
3709, 0.24933
3710, 0.24929
3711, 0.24453
3712, 0.244
3713, 0.24573
3714, 0.24843
3715, 0.25136
3716, 0.25527
3717, 0.25344
3718, 0.25201
3719, 0.25133
3720, 0.24469
3721, 0.23927
3722, 0.23922
3723, 0.23932
3724, 0.23936
3725, 0.24036
3726, 0.24037
3727, 0.25383
3728, 0.26622
3729, 0.26927
3730, 0.25959
3731, 0.25185
3732, 0.2477
3733, 0.24126
3734, 0.23936
3735, 0.23929
3736, 0.23897
3737, 0.23945
3738, 0.24173
3739, 0.25173
3740, 0.25381
3741, 0.257
3742, 0.25329
3743, 0.24768
3744, 0.23822
3745, 0.23854
3746, 0.23868
3747, 0.23779
3748, 0.23758
3749, 0.23871
3750, 0.23939
3751, 0.24955
3752, 0.25557
3753, 0.25437
3754, 0.24724
3755, 0.24405
3756, 0.24021
3757, 0.23899
3758, 0.23905
3759, 0.23927
3760, 0.24019
3761, 0.23905
3762, 0.2427
3763, 0.25294
3764, 0.2598
3765, 0.26324
3766, 0.2593
3767, 0.2508
3768, 0.24038
3769, 0.23739
3770, 0.23514
3771, 0.22908
3772, 0.22961
3773, 0.23263
3774, 0.23491
3775, 0.24965
3776, 0.26024
3777, 0.25781
3778, 0.252
3779, 0.25097
3780, 0.25164
3781, 0.24274
3782, 0.23923
3783, 0.23867
3784, 0.23784
3785, 0.23866
3786, 0.24034
3787, 0.24729
3788, 0.24853
3789, 0.24822
3790, 0.2474
3791, 0.24676
3792, 0.23836
3793, 0.24238
3794, 0.23533
3795, 0.22933
3796, 0.23011
3797, 0.23512
3798, 0.23534
3799, 0.23955
3800, 0.24467
3801, 0.24452
3802, 0.24226
3803, 0.23536
3804, 0.22926
3805, 0.22755
3806, 0.22434
3807, 0.22071
3808, 0.22441
3809, 0.22732
3810, 0.23625
3811, 0.24062
3812, 0.24427
3813, 0.24559
3814, 0.24648
3815, 0.24669
3816, 0.22923
3817, 0.22745
3818, 0.22103
3819, 0.21942
3820, 0.21745
3821, 0.21784
3822, 0.21581
3823, 0.21126
3824, 0.21738
3825, 0.21954
3826, 0.22446
3827, 0.22088
3828, 0.22451
3829, 0.22116
3830, 0.22016
3831, 0.21847
3832, 0.21676
3833, 0.21897
3834, 0.22442
3835, 0.2324
3836, 0.23433
3837, 0.2369
3838, 0.23774
3839, 0.24224
3840, 0.22928
3841, 0.22546
3842, 0.22063
3843, 0.21891
3844, 0.22115
3845, 0.21792
3846, 0.22075
3847, 0.2402
3848, 0.25129
3849, 0.25094
3850, 0.25077
3851, 0.25128
3852, 0.25433
3853, 0.24732
3854, 0.24548
3855, 0.24106
3856, 0.24029
3857, 0.23953
3858, 0.24028
3859, 0.24731
3860, 0.25005
3861, 0.24731
3862, 0.24214
3863, 0.24693
3864, 0.23872
3865, 0.22749
3866, 0.22712
3867, 0.22577
3868, 0.22713
3869, 0.22845
3870, 0.22933
3871, 0.24421
3872, 0.25129
3873, 0.2529
3874, 0.25107
3875, 0.24863
3876, 0.24931
3877, 0.24144
3878, 0.23916
3879, 0.24025
3880, 0.24029
3881, 0.2394
3882, 0.2405
3883, 0.24651
3884, 0.25105
3885, 0.24953
3886, 0.24868
3887, 0.24767
3888, 0.2402
3889, 0.23533
3890, 0.23432
3891, 0.22823
3892, 0.22937
3893, 0.23109
3894, 0.23232
3895, 0.24033
3896, 0.24934
3897, 0.25145
3898, 0.24531
3899, 0.24329
3900, 0.24325
3901, 0.23721
3902, 0.23791
3903, 0.23783
3904, 0.23877
3905, 0.23822
3906, 0.24142
3907, 0.2478
3908, 0.25077
3909, 0.24866
3910, 0.24779
3911, 0.24735
3912, 0.23342
3913, 0.23438
3914, 0.22529
3915, 0.22445
3916, 0.22007
3917, 0.22039
3918, 0.22031
3919, 0.23673
3920, 0.24375
3921, 0.25021
3922, 0.24898
3923, 0.24527
3924, 0.2452
3925, 0.23819
3926, 0.24099
3927, 0.24071
3928, 0.2382
3929, 0.24027
3930, 0.2453
3931, 0.24706
3932, 0.24719
3933, 0.24552
3934, 0.24407
3935, 0.24283
3936, 0.23625
3937, 0.2289
3938, 0.22041
3939, 0.22042
3940, 0.2204
3941, 0.22055
3942, 0.22426
3943, 0.23929
3944, 0.24635
3945, 0.24855
3946, 0.24764
3947, 0.24527
3948, 0.24394
3949, 0.24029
3950, 0.23615
3951, 0.23324
3952, 0.23376
3953, 0.23764
3954, 0.24245
3955, 0.24766
3956, 0.25027
3957, 0.25076
3958, 0.25003
3959, 0.25169
3960, 0.24365
3961, 0.23024
3962, 0.23925
3963, 0.23327
3964, 0.22939
3965, 0.22941
3966, 0.22426
3967, 0.2276
3968, 0.22936
3969, 0.23337
3970, 0.22941
3971, 0.22741
3972, 0.22041
3973, 0.21889
3974, 0.21692
3975, 0.20925
3976, 0.20762
3977, 0.20931
3978, 0.21522
3979, 0.22033
3980, 0.22937
3981, 0.22601
3982, 0.22936
3983, 0.23305
3984, 0.22554
3985, 0.21988
3986, 0.21649
3987, 0.20941
3988, 0.2085
3989, 0.20635
3990, 0.2093
3991, 0.20926
3992, 0.21325
3993, 0.20928
3994, 0.20941
3995, 0.20929
3996, 0.21032
3997, 0.20929
3998, 0.18032
3999, 0.10929
4000, 0.10932
4001, 0.16532
4002, 0.21644
4003, 0.22439
4004, 0.23128
4005, 0.24025
4006, 0.24383
4007, 0.24474
4008, 0.23864
4009, 0.24169
4010, 0.23597
4011, 0.23597
4012, 0.23441
4013, 0.23766
4014, 0.23452
4015, 0.24699
4016, 0.25585
4017, 0.25718
4018, 0.25418
4019, 0.25259
4020, 0.25228
4021, 0.24937
4022, 0.24823
4023, 0.2443
4024, 0.24697
4025, 0.24755
4026, 0.25029
4027, 0.25276
4028, 0.25399
4029, 0.24931
4030, 0.24842
4031, 0.24691
4032, 0.23538
4033, 0.23569
4034, 0.22929
4035, 0.22842
4036, 0.22919
4037, 0.2292
4038, 0.23133
4039, 0.24029
4040, 0.25025
4041, 0.25432
4042, 0.25302
4043, 0.25026
4044, 0.24758
4045, 0.23998
4046, 0.23966
4047, 0.23909
4048, 0.23991
4049, 0.24729
4050, 0.24907
4051, 0.24939
4052, 0.2515
4053, 0.25126
4054, 0.24908
4055, 0.24871
4056, 0.24196
4057, 0.23897
4058, 0.23517
4059, 0.23134
4060, 0.23135
4061, 0.23091
4062, 0.23427
4063, 0.24373
4064, 0.24975
4065, 0.25594
4066, 0.25427
4067, 0.25284
4068, 0.25104
4069, 0.24431
4070, 0.23929
4071, 0.23926
4072, 0.2447
4073, 0.24479
4074, 0.24969
4075, 0.25203
4076, 0.25219
4077, 0.24763
4078, 0.2447
4079, 0.24376
4080, 0.23955
4081, 0.23785
4082, 0.23496
4083, 0.23282
4084, 0.23134
4085, 0.23139
4086, 0.23224
4087, 0.24151
4088, 0.25873
4089, 0.26249
4090, 0.26439
4091, 0.26008
4092, 0.25662
4093, 0.2526
4094, 0.25024
4095, 0.24879
4096, 0.24863
4097, 0.24829
4098, 0.2503
4099, 0.25402
4100, 0.25339
4101, 0.24888
4102, 0.24409
4103, 0.24388
4104, 0.23953
4105, 0.23753
4106, 0.23209
4107, 0.2294
4108, 0.22463
4109, 0.22405
4110, 0.22794
4111, 0.23937
4112, 0.24868
4113, 0.25311
4114, 0.24512
4115, 0.24376
4116, 0.24232
4117, 0.24172
4118, 0.24064
4119, 0.23855
4120, 0.23736
4121, 0.2363
4122, 0.24041
4123, 0.24665
4124, 0.25345
4125, 0.24268
4126, 0.24053
4127, 0.24769
4128, 0.23797
4129, 0.22305
4130, 0.21973
4131, 0.21763
4132, 0.21718
4133, 0.21521
4134, 0.21304
4135, 0.21616
4136, 0.2234
4137, 0.22944
4138, 0.23134
4139, 0.23139
4140, 0.23038
4141, 0.22868
4142, 0.22361
4143, 0.21969
4144, 0.22032
4145, 0.22078
4146, 0.22934
4147, 0.23415
4148, 0.23576
4149, 0.23357
4150, 0.23194
4151, 0.23292
4152, 0.22713
4153, 0.21995
4154, 0.21783
4155, 0.21692
4156, 0.21335
4157, 0.21213
4158, 0.21102
4159, 0.2107
4160, 0.2152
4161, 0.21808
4162, 0.21696
4163, 0.21858
4164, 0.2188
4165, 0.21842
4166, 0.21645
4167, 0.21444
4168, 0.20929
4169, 0.21462
4170, 0.21823
4171, 0.22825
4172, 0.2392
4173, 0.24008
4174, 0.24111
4175, 0.24427
4176, 0.23359
4177, 0.2339
4178, 0.22795
4179, 0.2243
4180, 0.22631
4181, 0.22586
4182, 0.22628
4183, 0.23935
4184, 0.24653
4185, 0.24808
4186, 0.25046
4187, 0.25418
4188, 0.25883
4189, 0.25302
4190, 0.25301
4191, 0.24993
4192, 0.24803
4193, 0.24586
4194, 0.246
4195, 0.24714
4196, 0.24838
4197, 0.24574
4198, 0.24421
4199, 0.24509
4200, 0.23978
4201, 0.23538
4202, 0.23289
4203, 0.23033
4204, 0.22939
4205, 0.23033
4206, 0.23166
4207, 0.24113
4208, 0.25003
4209, 0.25593
4210, 0.25908
4211, 0.25593
4212, 0.25559
4213, 0.25066
4214, 0.24902
4215, 0.24708
4216, 0.24505
4217, 0.24264
4218, 0.24264
4219, 0.24441
4220, 0.24492
4221, 0.24414
4222, 0.24171
4223, 0.24224
4224, 0.23868
4225, 0.23038
4226, 0.22894
4227, 0.22674
4228, 0.22131
4229, 0.22322
4230, 0.22837
4231, 0.23895
4232, 0.24564
4233, 0.25026
4234, 0.24656
4235, 0.24425
4236, 0.24395
4237, 0.2393
4238, 0.23826
4239, 0.23724
4240, 0.23739
4241, 0.2393
4242, 0.24272
4243, 0.24553
4244, 0.24816
4245, 0.24738
4246, 0.24342
4247, 0.24926
4248, 0.23993
4249, 0.23806
4250, 0.23524
4251, 0.23037
4252, 0.22868
4253, 0.22865
4254, 0.23215
4255, 0.24292
4256, 0.25394
4257, 0.25569
4258, 0.25627
4259, 0.25772
4260, 0.25936
4261, 0.25617
4262, 0.2547
4263, 0.25132
4264, 0.24943
4265, 0.24763
4266, 0.25265
4267, 0.25702
4268, 0.26072
4269, 0.25233
4270, 0.24796
4271, 0.24633
4272, 0.24048
4273, 0.23916
4274, 0.23603
4275, 0.23039
4276, 0.22877
4277, 0.23035
4278, 0.23347
4279, 0.2423
4280, 0.24968
4281, 0.25177
4282, 0.25331
4283, 0.2528
4284, 0.25323
4285, 0.2489
4286, 0.24471
4287, 0.24343
4288, 0.24218
4289, 0.24316
4290, 0.24365
4291, 0.24532
4292, 0.24422
4293, 0.24418
4294, 0.24229
4295, 0.24549
4296, 0.24101
4297, 0.23925
4298, 0.23722
4299, 0.23634
4300, 0.23621
4301, 0.23473
4302, 0.23243
4303, 0.23455
4304, 0.23699
4305, 0.24032
4306, 0.2419
4307, 0.24371
4308, 0.24414
4309, 0.24154
4310, 0.23931
4311, 0.23039
4312, 0.23139
4313, 0.23432
4314, 0.23328
4315, 0.23538
4316, 0.23729
4317, 0.23836
4318, 0.2384
4319, 0.2399
4320, 0.23727
4321, 0.22513
4322, 0.2216
4323, 0.22076
4324, 0.22082
4325, 0.2208
4326, 0.22076
4327, 0.22073
4328, 0.22084
4329, 0.22084
4330, 0.22079
4331, 0.22065
4332, 0.2208
4333, 0.22012
4334, 0.21726
4335, 0.22002
4336, 0.22004
4337, 0.22065
4338, 0.22328
4339, 0.23039
4340, 0.24019
4341, 0.24311
4342, 0.24411
4343, 0.24568
4344, 0.24124
4345, 0.23094
4346, 0.22611
4347, 0.22617
4348, 0.2261
4349, 0.22735
4350, 0.22607
4351, 0.23989
4352, 0.25218
4353, 0.25123
4354, 0.24857
4355, 0.24398
4356, 0.24334
4357, 0.23928
4358, 0.23857
4359, 0.23767
4360, 0.23832
4361, 0.23956
4362, 0.24184
4363, 0.24747
4364, 0.25526
4365, 0.25524
4366, 0.25424
4367, 0.25322
4368, 0.2417
4369, 0.24127
4370, 0.23933
4371, 0.23762
4372, 0.23516
4373, 0.23604
4374, 0.23875
4375, 0.24272
4376, 0.25374
4377, 0.25786
4378, 0.25545
4379, 0.25328
4380, 0.25327
4381, 0.24974
4382, 0.24428
4383, 0.24322
4384, 0.24339
4385, 0.24333
4386, 0.25007
4387, 0.25577
4388, 0.25677
4389, 0.25442
4390, 0.24895
4391, 0.25024
4392, 0.24126
4393, 0.23855
4394, 0.23251
4395, 0.23038
4396, 0.22871
4397, 0.23039
4398, 0.23038
4399, 0.23925
4400, 0.24934
4401, 0.25857
4402, 0.26228
4403, 0.26592
4404, 0.27256
4405, 0.26717
4406, 0.26357
4407, 0.2574
4408, 0.2553
4409, 0.25346
4410, 0.25347
4411, 0.25465
4412, 0.25511
4413, 0.25127
4414, 0.24851
4415, 0.24932
4416, 0.24552
4417, 0.23922
4418, 0.23868
4419, 0.23604
4420, 0.23638
4421, 0.23717
4422, 0.23826
4423, 0.24323
4424, 0.25875
4425, 0.26261
4426, 0.26333
4427, 0.26429
4428, 0.2662
4429, 0.26764
4430, 0.25923
4431, 0.25468
4432, 0.2513
4433, 0.24891
4434, 0.24863
4435, 0.25213
4436, 0.25432
4437, 0.25013
4438, 0.24736
4439, 0.25212
4440, 0.24187
4441, 0.2398
4442, 0.23779
4443, 0.2352
4444, 0.23524
4445, 0.23529
4446, 0.23695
4447, 0.24082
4448, 0.2499
4449, 0.25532
4450, 0.25726
4451, 0.25551
4452, 0.25436
4453, 0.24982
4454, 0.24118
4455, 0.24052
4456, 0.24024
4457, 0.24024
4458, 0.24113
4459, 0.2425
4460, 0.24545
4461, 0.24423
4462, 0.24209
4463, 0.24833
4464, 0.24026
4465, 0.23781
4466, 0.2357
4467, 0.23435
4468, 0.23195
4469, 0.23132
4470, 0.23055
4471, 0.23656
4472, 0.23932
4473, 0.24074
4474, 0.2404
4475, 0.23826
4476, 0.23439
4477, 0.22911
4478, 0.2274
4479, 0.22648
4480, 0.22826
4481, 0.23039
4482, 0.23833
4483, 0.24094
4484, 0.24124
4485, 0.24044
4486, 0.23997
4487, 0.24023
4488, 0.23926
4489, 0.23628
4490, 0.22738
4491, 0.22789
4492, 0.22635
4493, 0.22426
4494, 0.22033
4495, 0.22529
4496, 0.22742
4497, 0.22738
4498, 0.22634
4499, 0.22315
4500, 0.22308
4501, 0.22195
4502, 0.22049
4503, 0.21749
4504, 0.21635
4505, 0.21827
4506, 0.22426
4507, 0.23766
4508, 0.2397
4509, 0.23928
4510, 0.23959
4511, 0.24065
4512, 0.23823
4513, 0.23551
4514, 0.22936
4515, 0.23434
4516, 0.23394
4517, 0.23037
4518, 0.2377
4519, 0.24276
4520, 0.24536
4521, 0.25327
4522, 0.24835
4523, 0.24458
4524, 0.24421
4525, 0.24307
4526, 0.24206
4527, 0.24096
4528, 0.24097
4529, 0.24187
4530, 0.24356
4531, 0.24791
4532, 0.25328
4533, 0.24703
4534, 0.24603
4535, 0.24854
4536, 0.24159
4537, 0.23737
4538, 0.23432
4539, 0.23042
4540, 0.2304
4541, 0.23039
4542, 0.23116
4543, 0.24283
4544, 0.25407
4545, 0.25731
4546, 0.2561
4547, 0.25388
4548, 0.25372
4549, 0.24954
4550, 0.24581
4551, 0.24323
4552, 0.2423
4553, 0.24415
4554, 0.25015
4555, 0.25229
4556, 0.25604
4557, 0.25424
4558, 0.25222
4559, 0.25327
4560, 0.24653
4561, 0.23874
4562, 0.2373
4563, 0.23398
4564, 0.23281
4565, 0.2329
4566, 0.23594
4567, 0.24049
4568, 0.24779
4569, 0.25319
4570, 0.24933
4571, 0.248
4572, 0.24756
4573, 0.24267
4574, 0.24122
4575, 0.24114
4576, 0.24123
4577, 0.24091
4578, 0.24133
4579, 0.24676
4580, 0.2483
4581, 0.24425
4582, 0.24231
4583, 0.24825
4584, 0.24077
4585, 0.23848
4586, 0.2358
4587, 0.23581
4588, 0.23528
4589, 0.23529
4590, 0.23748
4591, 0.24142
4592, 0.25225
4593, 0.2554
4594, 0.25558
4595, 0.25542
4596, 0.25462
4597, 0.24823
4598, 0.24572
4599, 0.24291
4600, 0.24252
4601, 0.24247
4602, 0.24694
4603, 0.25275
4604, 0.25727
4605, 0.25491
4606, 0.24932
4607, 0.2534
4608, 0.24488
4609, 0.24079
4610, 0.23899
4611, 0.2383
4612, 0.23585
4613, 0.2344
4614, 0.2344
4615, 0.24223
4616, 0.25055
4617, 0.25293
4618, 0.25129
4619, 0.25027
4620, 0.25033
4621, 0.24864
4622, 0.24391
4623, 0.23946
4624, 0.23899
4625, 0.24084
4626, 0.24244
4627, 0.2474
4628, 0.2519
4629, 0.24832
4630, 0.24727
4631, 0.25112
4632, 0.24637
4633, 0.24377
4634, 0.24124
4635, 0.2398
4636, 0.2384
4637, 0.23801
4638, 0.23831
4639, 0.23532
4640, 0.23695
4641, 0.24235
4642, 0.2433
4643, 0.24325
4644, 0.24332
4645, 0.24304
4646, 0.24207
4647, 0.24017
4648, 0.23722
4649, 0.23789
4650, 0.24108
4651, 0.24302
4652, 0.24446
4653, 0.24336
4654, 0.2432
4655, 0.24764
4656, 0.243
4657, 0.23312
4658, 0.2304
4659, 0.22974
4660, 0.22837
4661, 0.22791
4662, 0.22735
4663, 0.2279
4664, 0.22733
4665, 0.2279
4666, 0.22273
4667, 0.22438
4668, 0.22708
4669, 0.22416
4670, 0.22005
4671, 0.21945
4672, 0.21831
4673, 0.21865
4674, 0.22711
4675, 0.23086
4676, 0.24148
4677, 0.24218
4678, 0.2436
4679, 0.2477
4680, 0.24304
4681, 0.24032
4682, 0.23828
4683, 0.2376
4684, 0.23799
4685, 0.23912
4686, 0.23857
4687, 0.24793
4688, 0.25425
4689, 0.25209
4690, 0.25092
4691, 0.25142
4692, 0.25221
4693, 0.24849
4694, 0.24568
4695, 0.2435
4696, 0.24298
4697, 0.24396
4698, 0.24912
4699, 0.25179
4700, 0.25523
4701, 0.25573
4702, 0.25849
4703, 0.25686
4704, 0.24957
4705, 0.24212
4706, 0.24047
4707, 0.23945
4708, 0.23918
4709, 0.23844
4710, 0.24088
4711, 0.24423
4712, 0.25726
4713, 0.26655
4714, 0.25773
4715, 0.25429
4716, 0.2536
4717, 0.25044
4718, 0.24796
4719, 0.24775
4720, 0.24826
4721, 0.25205
4722, 0.25578
4723, 0.2611
4724, 0.26415
4725, 0.2624
4726, 0.25869
4727, 0.25725
4728, 0.24503
4729, 0.24402
4730, 0.24245
4731, 0.24084
4732, 0.24042
4733, 0.24083
4734, 0.24221
4735, 0.24861
4736, 0.26881
4737, 0.26589
4738, 0.26547
4739, 0.264
4740, 0.26513
4741, 0.26028
4742, 0.25798
4743, 0.25563
4744, 0.25529
4745, 0.25595
4746, 0.25952
4747, 0.26726
4748, 0.26735
4749, 0.26673
4750, 0.26006
4751, 0.2642
4752, 0.24928
4753, 0.24218
4754, 0.24205
4755, 0.24108
4756, 0.24038
4757, 0.24096
4758, 0.24228
4759, 0.24626
4760, 0.26475
4761, 0.26603
4762, 0.26331
4763, 0.2585
4764, 0.25797
