T, PV
4159, 0.08
4160, 0.04
4161, 0.08
4162, 0.52
4163, 1.02
4164, 1.06
4165, 1.12
4166, 1.02
4167, 0.9
4168, 0.76
4169, 0.66
4170, 0.4
4171, 0.2
4172, 0.06
4173, 0
4174, 0
4175, 0
4176, 0
4177, 0
4178, 0
4179, 0
4180, 0
4181, 0.02
4182, 0.1
4183, 0.26
4184, 0.48
4185, 0.7
4186, 0.86
4187, 0.9
4188, 0.94
4189, 0.92
4190, 0.84
4191, 0.78
4192, 0.62
4193, 0.38
4194, 0.26
4195, 0.14
4196, 0.04
4197, 0
4198, 0
4199, 0
4200, 0
4201, 0
4202, 0
4203, 0
4204, 0
4205, 0
4206, 0.02
4207, 0.08
4208, 0.14
4209, 0.2
4210, 0.32
4211, 0.58
4212, 0.56
4213, 0.46
4214, 0.26
4215, 0.28
4216, 0.22
4217, 0.16
4218, 0.1
4219, 0.06
4220, 0.02
4221, 0
4222, 0
4223, 0
4224, 0
4225, 0
4226, 0
4227, 0
4228, 0
4229, 0
4230, 0.02
4231, 0.06
4232, 0.1
4233, 0.24
4234, 0.48
4235, 0.68
4236, 0.64
4237, 0.62
4238, 0.54
4239, 0.52
4240, 0.46
4241, 0.42
4242, 0.3
4243, 0.16
4244, 0.04
4245, 0
4246, 0
4247, 0
4248, 0
4249, 0
4250, 0
4251, 0
4252, 0
4253, 0
4254, 0.1
4255, 0.24
4256, 0.42
4257, 0.56
4258, 0.74
4259, 0.8
4260, 0.78
4261, 0.78
4262, 0.86
4263, 0.74
4264, 0.54
4265, 0.36
4266, 0.24
4267, 0.14
4268, 0.04
4269, 0
4270, 0
4271, 0
4272, 0
4273, 0
4274, 0
4275, 0
4276, 0
4277, 0.02
4278, 0.08
4279, 0.18
4280, 0.36
4281, 0.62
4282, 0.86
4283, 1.04
4284, 1.06
4285, 1.08
4286, 1.06
4287, 0.94
4288, 0.78
4289, 0.62
4290, 0.42
4291, 0.2
4292, 0.04
4293, 0
4294, 0
4295, 0
4296, 0
4297, 0
4298, 0
4299, 0
4300, 0
4301, 0
4302, 0.02
4303, 0.08
4304, 0.22
4305, 0.36
4306, 0.66
4307, 1.08
4308, 1
4309, 0.68
4310, 0.14
4311, 0.12
4312, 0.1
4313, 0.02
4314, 0.02
4315, 0
4316, 0
4317, 0
4318, 0
4319, 0
4320, 0
4321, 0
4322, 0
4323, 0
4324, 0
4325, 0.02
4326, 0.1
4327, 0.3
4328, 0.6
4329, 0.8
4330, 0.92
4331, 0.94
4332, 0.92
4333, 0.92
4334, 0.84
4335, 0.8
4336, 0.7
4337, 0.48
4338, 0.3
4339, 0.16
4340, 0.06
4341, 0
4342, 0
4343, 0
4344, 0
4345, 0
4346, 0
4347, 0
4348, 0
4349, 0.02
4350, 0.04
4351, 0.2
4352, 0.4
4353, 0.62
4354, 0.92
4355, 1.16
4356, 1.22
4357, 1.26
4358, 1.24
4359, 1.12
4360, 0.94
4361, 0.7
4362, 0.44
4363, 0.2
4364, 0.04
4365, 0
4366, 0
4367, 0
4368, 0
4369, 0
4370, 0
4371, 0
4372, 0
4373, 0.02
4374, 0.06
4375, 0.14
4376, 0.26
4377, 0.5
4378, 0.84
4379, 1.16
4380, 1.14
4381, 1.16
4382, 1.18
4383, 1.06
4384, 0.9
4385, 0.66
4386, 0.42
4387, 0.2
4388, 0.06
4389, 0
4390, 0
4391, 0
4392, 0
4393, 0
4394, 0
4395, 0
4396, 0
4397, 0.02
4398, 0.04
4399, 0.14
4400, 0.34
4401, 0.46
4402, 0.62
4403, 0.76
4404, 0.7
4405, 0.66
4406, 0.32
4407, 0.44
4408, 0.46
4409, 0.44
4410, 0.32
4411, 0.18
4412, 0.04
4413, 0
4414, 0
4415, 0
4416, 0
4417, 0
4418, 0
4419, 0
4420, 0
4421, 0.02
4422, 0.1
4423, 0.2
4424, 0.18
4425, 0.2
4426, 0.28
4427, 0.4
4428, 0.46
4429, 0.54
4430, 0.74
4431, 0.72
4432, 0.64
4433, 0.54
4434, 0.34
4435, 0.18
4436, 0.04
4437, 0
4438, 0
4439, 0
4440, 0
4441, 0
4442, 0
4443, 0
4444, 0
4445, 0.02
4446, 0.08
4447, 0.2
4448, 0.36
4449, 0.56
4450, 0.72
4451, 0.88
4452, 0.84
4453, 0.88
4454, 0.92
4455, 0.82
4456, 0.7
4457, 0.56
4458, 0.38
4459, 0.2
4460, 0.08
4461, 0
4462, 0
4463, 0
4464, 0
4465, 0
4466, 0
4467, 0
4468, 0
4469, 0.02
4470, 0.08
4471, 0.14
4472, 0.32
4473, 0.62
4474, 0.92
4475, 1.16
4476, 1.22
4477, 1.24
4478, 1.2
4479, 1.1
4480, 0.9
4481, 0.66
4482, 0.42
4483, 0.22
4484, 0.04
4485, 0
4486, 0
4487, 0
4488, 0
4489, 0
4490, 0
4491, 0
4492, 0
4493, 0.02
4494, 0.1
4495, 0.26
4496, 0.56
4497, 0.86
4498, 1.12
4499, 1.28
4500, 1.4
4501, 1.46
4502, 1.42
4503, 1.32
4504, 1.08
4505, 0.74
4506, 0.46
4507, 0.24
4508, 0.04
4509, 0
4510, 0
4511, 0
4512, 0
4513, 0
4514, 0
4515, 0
4516, 0
4517, 0.02
4518, 0.08
4519, 0.24
4520, 0.52
4521, 0.8
4522, 1.04
4523, 1.22
4524, 1.3
4525, 1.32
4526, 1.3
4527, 1.16
4528, 0.96
4529, 0.72
4530, 0.44
4531, 0.22
4532, 0.04
4533, 0
4534, 0
4535, 0
4536, 0
4537, 0
4538, 0
4539, 0
4540, 0
4541, 0.02
4542, 0.08
4543, 0.26
4544, 0.5
4545, 0.78
4546, 1.02
4547, 1.16
4548, 1.2
4549, 1.2
4550, 1.18
4551, 1.06
4552, 0.9
4553, 0.68
4554, 0.42
4555, 0.2
4556, 0.04
4557, 0
4558, 0
4559, 0
4560, 0
4561, 0
4562, 0
4563, 0
4564, 0
4565, 0
4566, 0.1
4567, 0.28
4568, 0.58
4569, 0.9
4570, 1.12
4571, 1.2
4572, 1.24
4573, 1.2
4574, 1.12
4575, 1.06
4576, 0.9
4577, 0.64
4578, 0.4
4579, 0.2
4580, 0.04
4581, 0
4582, 0
4583, 0
4584, 0
4585, 0
4586, 0
4587, 0
4588, 0
4589, 0.02
4590, 0.1
4591, 0.18
4592, 0.22
4593, 0.28
4594, 0.3
4595, 0.3
4596, 0.38
4597, 0.52
4598, 0.68
4599, 0.66
4600, 0.52
4601, 0.28
4602, 0.18
4603, 0.1
4604, 0.06
4605, 0
4606, 0
4607, 0
4608, 0
4609, 0
4610, 0
4611, 0
4612, 0
4613, 0.02
4614, 0.04
4615, 0.1
4616, 0.2
4617, 0.4
4618, 0.56
4619, 0.64
4620, 0.88
4621, 1.02
4622, 1.12
4623, 1.04
4624, 0.86
4625, 0.62
4626, 0.4
4627, 0.2
4628, 0.06
4629, 0
4630, 0
4631, 0
4632, 0
4633, 0
4634, 0
4635, 0
4636, 0
4637, 0
4638, 0.06
4639, 0.22
4640, 0.48
4641, 0.78
4642, 1.02
4643, 1.08
4644, 1.1
4645, 1.12
4646, 1.06
4647, 0.96
4648, 0.82
4649, 0.6
4650, 0.36
4651, 0.16
4652, 0.04
4653, 0
4654, 0
4655, 0
4656, 0
4657, 0
4658, 0
4659, 0
4660, 0
4661, 0
4662, 0.1
4663, 0.24
4664, 0.42
4665, 0.54
4666, 0.68
4667, 0.82
4668, 0.94
4669, 1.06
4670, 1.14
4671, 1.06
4672, 0.84
4673, 0.52
4674, 0.3
4675, 0.14
4676, 0.02
4677, 0
4678, 0
4679, 0
4680, 0
4681, 0
4682, 0
4683, 0
4684, 0
4685, 0.02
4686, 0.08
4687, 0.26
4688, 0.52
4689, 0.74
4690, 0.98
4691, 1.16
4692, 1.26
4693, 1.28
4694, 1.22
4695, 1.12
4696, 0.94
4697, 0.7
4698, 0.44
4699, 0.22
4700, 0.04
4701, 0
4702, 0
4703, 0
4704, 0
4705, 0
4706, 0
4707, 0
4708, 0
4709, 0
4710, 0.08
4711, 0.26
4712, 0.52
4713, 0.8
4714, 1.04
4715, 1.2
4716, 1.28
4717, 1.3
4718, 1.26
4719, 1.12
4720, 0.92
4721, 0.68
4722, 0.44
4723, 0.22
4724, 0.06
4725, 0
4726, 0
4727, 0
4728, 0
4729, 0
4730, 0
4731, 0
4732, 0
4733, 0
4734, 0.08
4735, 0.24
4736, 0.48
4737, 0.7
4738, 0.84
4739, 0.92
4740, 1.02
4741, 1.1
4742, 1.16
4743, 1.06
4744, 0.86
4745, 0.66
4746, 0.42
4747, 0.2
4748, 0.04
4749, 0
4750, 0
4751, 0
4752, 0
4753, 0
4754, 0
4755, 0
4756, 0
4757, 0
4758, 0.08
4759, 0.26
4760, 0.54
4761, 0.8
4762, 1.02
4763, 1.1
4764, 1.14
4765, 1.2
4766, 1.14
4767, 1.06
4768, 0.9
4769, 0.66
4770, 0.42
4771, 0.2
4772, 0.04
4773, 0
4774, 0
4775, 0
4776, 0
4777, 0
4778, 0
4779, 0
4780, 0
4781, 0
4782, 0.06
4783, 0.22
4784, 0.5
4785, 0.78
4786, 1.04
4787, 1.16
4788, 1.22
4789, 1.22
4790, 1.16
4791, 1.1
4792, 0.9
4793, 0.66
4794, 0.42
4795, 0.22
4796, 0.06
4797, 0
4798, 0
4799, 0
4800, 0
4801, 0
4802, 0
4803, 0
4804, 0
4805, 0
4806, 0.06
4807, 0.18
4808, 0.4
4809, 0.62
4810, 0.82
4811, 0.9
4812, 0.82
4813, 0.84
4814, 1.14
4815, 1.06
4816, 0.88
4817, 0.56
4818, 0.38
4819, 0.18
4820, 0.04
4821, 0
4822, 0
4823, 0
4824, 0
4825, 0
4826, 0
4827, 0
4828, 0
4829, 0
4830, 0.06
4831, 0.24
4832, 0.5
4833, 0.8
4834, 1.06
4835, 1.22
4836, 1.32
4837, 1.34
4838, 1.28
4839, 1.16
4840, 0.98
4841, 0.72
4842, 0.44
4843, 0.2
4844, 0.04
4845, 0
4846, 0
4847, 0
4848, 0
4849, 0
4850, 0
4851, 0
4852, 0
4853, 0
4854, 0.06
4855, 0.22
4856, 0.5
4857, 0.8
4858, 1.04
4859, 1.18
4860, 1.28
4861, 1.3
4862, 1.24
4863, 1.14
4864, 0.94
4865, 0.7
4866, 0.44
4867, 0.2
4868, 0.04
4869, 0
4870, 0
4871, 0
4872, 0
4873, 0
4874, 0
4875, 0
4876, 0
4877, 0
4878, 0.08
4879, 0.24
4880, 0.52
4881, 0.8
4882, 1.06
4883, 1.2
4884, 1.3
4885, 1.28
4886, 1.16
4887, 1.04
4888, 0.82
4889, 0.54
4890, 0.3
4891, 0.14
4892, 0.02
4893, 0
4894, 0
4895, 0
4896, 0
4897, 0
4898, 0
4899, 0
4900, 0
4901, 0
4902, 0.08
4903, 0.2
4904, 0.42
4905, 0.68
4906, 0.9
4907, 1.02
4908, 1.12
4909, 1.14
4910, 1.02
4911, 0.82
4912, 0.58
4913, 0.3
4914, 0.18
4915, 0.08
4916, 0.02
4917, 0
4918, 0
4919, 0
4920, 0
4921, 0
4922, 0
4923, 0
4924, 0
4925, 0
4926, 0.02
4927, 0.04
4928, 0.04
4929, 0.1
4930, 0.36
4931, 0.74
4932, 0.76
4933, 0.86
4934, 0.94
4935, 0.92
4936, 0.76
4937, 0.54
4938, 0.36
4939, 0.18
4940, 0.04
4941, 0
4942, 0
4943, 0
4944, 0
4945, 0
4946, 0
4947, 0
4948, 0
4949, 0
4950, 0.06
4951, 0.2
4952, 0.46
4953, 0.74
4954, 0.96
4955, 1.06
4956, 1.08
4957, 1.1
4958, 1.08
4959, 0.96
4960, 0.74
4961, 0.52
4962, 0.34
4963, 0.18
4964, 0.04
4965, 0
4966, 0
4967, 0
4968, 0
4969, 0
4970, 0
4971, 0
4972, 0
4973, 0
4974, 0.06
4975, 0.22
4976, 0.48
4977, 0.76
4978, 0.96
4979, 1.1
4980, 1.18
4981, 1.18
4982, 1.12
4983, 1
4984, 0.8
4985, 0.44
4986, 0.32
4987, 0.16
4988, 0.04
4989, 0
4990, 0
4991, 0
4992, 0
4993, 0
4994, 0
4995, 0
4996, 0
4997, 0
4998, 0.04
4999, 0.16
5000, 0.34
5001, 0.52
5002, 0.62
5003, 0.66
5004, 0.68
5005, 0.74
5006, 0.84
5007, 0.74
5008, 0.66
5009, 0.54
5010, 0.28
5011, 0.12
5012, 0.04
5013, 0
5014, 0
5015, 0
5016, 0
5017, 0
5018, 0
5019, 0
5020, 0
5021, 0
5022, 0.02
5023, 0.04
5024, 0.04
5025, 0.1
5026, 0.16
5027, 0.22
5028, 0.36
5029, 0.42
5030, 0.46
5031, 0.42
5032, 0.3
5033, 0.16
5034, 0.08
5035, 0.04
5036, 0
5037, 0
5038, 0
5039, 0
5040, 0
5041, 0
5042, 0
5043, 0
5044, 0
5045, 0
5046, 0.04
5047, 0.2
5048, 0.48
5049, 0.78
5050, 1
5051, 1.02
5052, 0.98
5053, 0.86
5054, 0.74
5055, 0.78
5056, 0.7
5057, 0.58
5058, 0.32
5059, 0.1
5060, 0.02
5061, 0
5062, 0
5063, 0
5064, 0
5065, 0
5066, 0
5067, 0
5068, 0
5069, 0
5070, 0.02
5071, 0.18
5072, 0.56
5073, 0.86
5074, 0.92
5075, 0.62
5076, 0.6
5077, 0.66
5078, 0.74
5079, 0.7
5080, 0.52
5081, 0.16
5082, 0.08
5083, 0.04
5084, 0.04
5085, 0
5086, 0
5087, 0
5088, 0
5089, 0
5090, 0
5091, 0
5092, 0
5093, 0
5094, 0.06
5095, 0.22
5096, 0.48
5097, 0.8
5098, 1.06
5099, 1.22
5100, 1.28
5101, 1.3
5102, 1.24
5103, 1.14
5104, 0.94
5105, 0.66
5106, 0.38
5107, 0.1
5108, 0.02
5109, 0
5110, 0
5111, 0
5112, 0
5113, 0
5114, 0
5115, 0
5116, 0
5117, 0
5118, 0.04
5119, 0.18
5120, 0.46
5121, 0.74
5122, 0.98
5123, 1.12
5124, 1.22
5125, 1.22
5126, 1.18
5127, 1.06
5128, 0.88
5129, 0.64
5130, 0.36
5131, 0.1
5132, 0.02
5133, 0
5134, 0
5135, 0
5136, 0
5137, 0
5138, 0
5139, 0
5140, 0
5141, 0
5142, 0.04
5143, 0.18
5144, 0.4
5145, 0.66
5146, 0.9
5147, 0.98
5148, 0.98
5149, 1
5150, 0.94
5151, 0.9
5152, 0.76
5153, 0.52
5154, 0.34
5155, 0.12
5156, 0.02
5157, 0
5158, 0
5159, 0
5160, 0
5161, 0
5162, 0
5163, 0
5164, 0
5165, 0
5166, 0.04
5167, 0.14
5168, 0.28
5169, 0.6
5170, 0.9
5171, 1.08
5172, 1.1
5173, 1
5174, 0.8
5175, 0.58
5176, 0.46
5177, 0.32
5178, 0.16
5179, 0.06
5180, 0.02
5181, 0
5182, 0
5183, 0
5184, 0
5185, 0
5186, 0
5187, 0
5188, 0
5189, 0
5190, 0.02
5191, 0.18
5192, 0.38
5193, 0.56
5194, 0.72
5195, 1
5196, 1.14
5197, 1.2
5198, 1.2
5199, 1.04
5200, 0.84
5201, 0.58
5202, 0.34
5203, 0.14
5204, 0.02
5205, 0
5206, 0
5207, 0
5208, 0
5209, 0
5210, 0
5211, 0
5212, 0
5213, 0
5214, 0.04
5215, 0.16
5216, 0.42
5217, 0.72
5218, 0.92
5219, 0.88
5220, 0.92
5221, 1
5222, 1.1
5223, 0.8
5224, 0.58
5225, 0.34
5226, 0.18
5227, 0.06
5228, 0.02
5229, 0
5230, 0
5231, 0
5232, 0
5233, 0
5234, 0
5235, 0
5236, 0
5237, 0
5238, 0.02
5239, 0.1
5240, 0.2
5241, 0.26
5242, 0.42
5243, 0.72
5244, 0.84
5245, 0.92
5246, 1.02
5247, 0.86
5248, 0.6
5249, 0.38
5250, 0.22
5251, 0.1
5252, 0.02
5253, 0
5254, 0
5255, 0
5256, 0
5257, 0
5258, 0
5259, 0
5260, 0
5261, 0
5262, 0.02
5263, 0.08
5264, 0.16
5265, 0.4
5266, 0.66
5267, 0.9
5268, 0.88
5269, 0.76
5270, 0.52
5271, 0.46
5272, 0.4
5273, 0.26
5274, 0.16
5275, 0.06
5276, 0.02
5277, 0
5278, 0
5279, 0
5280, 0
5281, 0
5282, 0
5283, 0
5284, 0
5285, 0
5286, 0.02
5287, 0.04
5288, 0.06
5289, 0.1
5290, 0.14
5291, 0.14
5292, 0.2
5293, 0.24
5294, 0.26
5295, 0.28
5296, 0.22
5297, 0.24
5298, 0.18
5299, 0.08
5300, 0.02
5301, 0
5302, 0
5303, 0
5304, 0
5305, 0
5306, 0
5307, 0
5308, 0
5309, 0
5310, 0.02
5311, 0.12
5312, 0.32
5313, 0.56
5314, 0.78
5315, 0.9
5316, 0.98
5317, 1.08
5318, 1.14
5319, 1.02
5320, 0.76
5321, 0.38
5322, 0.26
5323, 0.12
5324, 0.02
5325, 0
5326, 0
5327, 0
5328, 0
5329, 0
5330, 0
5331, 0
5332, 0
5333, 0
5334, 0.02
5335, 0.1
5336, 0.34
5337, 0.62
5338, 0.9
5339, 1.08
5340, 1.14
5341, 1.16
5342, 1.06
5343, 0.98
5344, 0.8
5345, 0.52
5346, 0.28
5347, 0.1
5348, 0.02
5349, 0
5350, 0
5351, 0
5352, 0
5353, 0
5354, 0
5355, 0
5356, 0
5357, 0
5358, 0.02
5359, 0.12
5360, 0.32
5361, 0.56
5362, 0.74
5363, 0.74
5364, 0.62
5365, 0.5
5366, 0.3
5367, 0.32
5368, 0.38
5369, 0.44
5370, 0.28
5371, 0.12
5372, 0
5373, 0
5374, 0
5375, 0
5376, 0
5377, 0
5378, 0
5379, 0
5380, 0
5381, 0
5382, 0.02
5383, 0.02
5384, 0.08
5385, 0.24
5386, 0.52
5387, 0.82
5388, 0.84
5389, 0.8
5390, 0.78
5391, 0.68
5392, 0.48
5393, 0.18
5394, 0.14
5395, 0.06
5396, 0
5397, 0
5398, 0
5399, 0
5400, 0
5401, 0
5402, 0
5403, 0
5404, 0
5405, 0
5406, 0.02
5407, 0.18
5408, 0.54
5409, 0.92
5410, 1.14
5411, 1.16
5412, 1.18
5413, 1.1
5414, 1
5415, 0.92
5416, 0.78
5417, 0.6
5418, 0.36
5419, 0.1
5420, 0
5421, 0
5422, 0
5423, 0
5424, 0
5425, 0
5426, 0
5427, 0
5428, 0
5429, 0
5430, 0.02
5431, 0.06
5432, 0.2
5433, 0.46
5434, 0.68
5435, 0.96
5436, 1.06
5437, 1.1
5438, 1.12
5439, 0.96
5440, 0.76
5441, 0.54
5442, 0.3
5443, 0.12
5444, 0.02
5445, 0
5446, 0
5447, 0
5448, 0
5449, 0
5450, 0
5451, 0
5452, 0
5453, 0
5454, 0.02
5455, 0.14
5456, 0.42
5457, 0.72
5458, 1
5459, 1.12
5460, 1.26
5461, 1.22
5462, 1.16
5463, 1.06
5464, 0.86
5465, 0.58
5466, 0.32
5467, 0.1
5468, 0
5469, 0
5470, 0
5471, 0
5472, 0
5473, 0
5474, 0
5475, 0
5476, 0
5477, 0
5478, 0.02
5479, 0.14
5480, 0.4
5481, 0.7
5482, 0.96
5483, 1.12
5484, 1.2
5485, 1.06
5486, 0.86
5487, 0.78
5488, 0.68
5489, 0.5
5490, 0.28
5491, 0.08
5492, 0
5493, 0
5494, 0
5495, 0
5496, 0
5497, 0
5498, 0
5499, 0
5500, 0
5501, 0
5502, 0.02
5503, 0.14
5504, 0.38
5505, 0.62
5506, 0.86
5507, 1
5508, 1.02
5509, 0.98
5510, 0.9
5511, 0.72
5512, 0.5
5513, 0.2
5514, 0.12
5515, 0.04
5516, 0
5517, 0
5518, 0
5519, 0
5520, 0
5521, 0
5522, 0
5523, 0
5524, 0
5525, 0
5526, 0.02
5527, 0.04
5528, 0.1
5529, 0.2
5530, 0.26
5531, 0.34
5532, 0.42
5533, 0.46
5534, 0.48
5535, 0.4
5536, 0.28
5537, 0.16
5538, 0.1
5539, 0.06
5540, 0
5541, 0
5542, 0
5543, 0
5544, 0
5545, 0
5546, 0
5547, 0
5548, 0
5549, 0
5550, 0
5551, 0.02
5552, 0.12
5553, 0.2
5554, 0.32
5555, 0.44
5556, 0.62
5557, 0.54
5558, 0.42
5559, 0.42
5560, 0.42
5561, 0.4
5562, 0.24
5563, 0.08
5564, 0
5565, 0
5566, 0
5567, 0
5568, 0
5569, 0
5570, 0
5571, 0
5572, 0
5573, 0
5574, 0
5575, 0.04
5576, 0.18
5577, 0.3
5578, 0.6
5579, 1.04
5580, 1.12
5581, 1.12
5582, 1.1
5583, 0.98
5584, 0.76
5585, 0.52
5586, 0.3
5587, 0.12
5588, 0
5589, 0
5590, 0
5591, 0
5592, 0
5593, 0
5594, 0
5595, 0
5596, 0
5597, 0
5598, 0
5599, 0.1
5600, 0.36
5601, 0.7
5602, 0.96
5603, 1.16
5604, 1.3
5605, 1.32
5606, 1.26
5607, 1.1
5608, 0.86
5609, 0.58
5610, 0.3
5611, 0.08
5612, 0
5613, 0
5614, 0
5615, 0
5616, 0
5617, 0
5618, 0
5619, 0
5620, 0
5621, 0
5622, 0
5623, 0.08
5624, 0.22
5625, 0.38
5626, 0.6
5627, 0.76
5628, 0.84
5629, 0.8
5630, 0.68
5631, 0.6
5632, 0.48
5633, 0.38
5634, 0.22
5635, 0.1
5636, 0
5637, 0
5638, 0
5639, 0
5640, 0
5641, 0
5642, 0
5643, 0
5644, 0
5645, 0
5646, 0
5647, 0.12
5648, 0.38
5649, 0.68
5650, 0.92
5651, 1.08
5652, 1.14
5653, 1.08
5654, 0.96
5655, 0.8
5656, 0.58
5657, 0.4
5658, 0.2
5659, 0.08
5660, 0
5661, 0
5662, 0
5663, 0
5664, 0
5665, 0
5666, 0
5667, 0
5668, 0
5669, 0
5670, 0.02
5671, 0.1
5672, 0.3
5673, 0.5
5674, 0.68
5675, 0.8
5676, 0.88
5677, 0.9
5678, 0.8
5679, 0.72
5680, 0.54
5681, 0.22
5682, 0.12
5683, 0.04
5684, 0
5685, 0
5686, 0
5687, 0
5688, 0
5689, 0
5690, 0
5691, 0
5692, 0
5693, 0
5694, 0
5695, 0.08
5696, 0.22
5697, 0.36
5698, 0.5
5699, 0.7
5700, 0.78
5701, 0.78
5702, 0.7
5703, 0.6
5704, 0.46
5705, 0.28
5706, 0.16
5707, 0.06
5708, 0
5709, 0
5710, 0
5711, 0
5712, 0
5713, 0
5714, 0
5715, 0
5716, 0
5717, 0
5718, 0
5719, 0.1
5720, 0.32
5721, 0.52
5722, 0.6
5723, 0.5
5724, 0.56
5725, 0.6
5726, 0.54
5727, 0.38
5728, 0.24
5729, 0.08
5730, 0.06
5731, 0.02
5732, 0
5733, 0
5734, 0
5735, 0
5736, 0
5737, 0
5738, 0
5739, 0
5740, 0
5741, 0
5742, 0
5743, 0.1
5744, 0.36
5745, 0.58
5746, 0.78
5747, 0.76
5748, 0.9
5749, 0.82
5750, 0.72
5751, 0.68
5752, 0.56
5753, 0.4
5754, 0.24
5755, 0.08
5756, 0
5757, 0
5758, 0
5759, 0
5760, 0
5761, 0
5762, 0
5763, 0
5764, 0
5765, 0
5766, 0
5767, 0.1
5768, 0.32
5769, 0.62
5770, 0.9
5771, 1
5772, 1.1
5773, 1.08
5774, 1.04
5775, 0.88
5776, 0.7
5777, 0.48
5778, 0.26
5779, 0.08
5780, 0
5781, 0
5782, 0
5783, 0
5784, 0
5785, 0
5786, 0
5787, 0
5788, 0
5789, 0
5790, 0
5791, 0.08
5792, 0.26
5793, 0.42
5794, 0.52
5795, 0.72
5796, 0.74
5797, 0.8
5798, 0.82
5799, 0.74
5800, 0.6
5801, 0.38
5802, 0.18
5803, 0.06
5804, 0
5805, 0
5806, 0
5807, 0
5808, 0
5809, 0
5810, 0
5811, 0
5812, 0
5813, 0
5814, 0
5815, 0.02
5816, 0.12
5817, 0.24
5818, 0.48
5819, 0.86
5820, 0.92
5821, 0.94
5822, 0.92
5823, 0.78
5824, 0.54
5825, 0.2
5826, 0.08
5827, 0.02
5828, 0
5829, 0
5830, 0
5831, 0
5832, 0
5833, 0
5834, 0
5835, 0
5836, 0
5837, 0
5838, 0
5839, 0.1
5840, 0.36
5841, 0.64
5842, 0.86
5843, 0.82
5844, 0.86
5845, 0.8
5846, 0.76
5847, 0.7
5848, 0.54
5849, 0.34
5850, 0.16
5851, 0.04
5852, 0
5853, 0
5854, 0
5855, 0
5856, 0
5857, 0
5858, 0
5859, 0
5860, 0
5861, 0
5862, 0
5863, 0.02
5864, 0.08
5865, 0.16
5866, 0.3
5867, 0.38
5868, 0.42
5869, 0.38
5870, 0.2
5871, 0.18
5872, 0.12
5873, 0.06
5874, 0.02
5875, 0
5876, 0
5877, 0
5878, 0
5879, 0
5880, 0
5881, 0
5882, 0
5883, 0
5884, 0
5885, 0
5886, 0
5887, 0
5888, 0.02
5889, 0.02
5890, 0.06
5891, 0.12
5892, 0.1
5893, 0.16
5894, 0.32
5895, 0.28
5896, 0.2
5897, 0.06
5898, 0.04
5899, 0.02
5900, 0
5901, 0
5902, 0
5903, 0
5904, 0
5905, 0
5906, 0
5907, 0
5908, 0
5909, 0
5910, 0
5911, 0.04
5912, 0.22
5913, 0.48
5914, 0.64
5915, 0.66
5916, 0.84
5917, 0.8
5918, 0.66
5919, 0.58
5920, 0.54
5921, 0.5
5922, 0.1
5923, 0.04
5924, 0
5925, 0
5926, 0
5927, 0
5928, 0
5929, 0
5930, 0
5931, 0
5932, 0
5933, 0
5934, 0
5935, 0.06
5936, 0.3
5937, 0.62
5938, 0.9
5939, 1.08
5940, 1.18
5941, 1.2
5942, 1.14
5943, 1
5944, 0.78
5945, 0.48
5946, 0.12
5947, 0.04
5948, 0
5949, 0
5950, 0
5951, 0
5952, 0
5953, 0
5954, 0
5955, 0
5956, 0
5957, 0
5958, 0
5959, 0.08
5960, 0.34
5961, 0.68
5962, 0.94
5963, 1.08
5964, 1.18
5965, 1.2
5966, 1.08
5967, 0.98
5968, 0.76
5969, 0.48
5970, 0.1
5971, 0.02
5972, 0
5973, 0
5974, 0
5975, 0
5976, 0
5977, 0
5978, 0
5979, 0
5980, 0
5981, 0
5982, 0
5983, 0.08
5984, 0.34
5985, 0.66
5986, 0.88
5987, 1.04
5988, 1.1
5989, 1.12
5990, 1.06
5991, 0.9
5992, 0.66
5993, 0.38
5994, 0.1
5995, 0.02
5996, 0
5997, 0
5998, 0
5999, 0
6000, 0
6001, 0
6002, 0
6003, 0
6004, 0
6005, 0
6006, 0
6007, 0.06
6008, 0.22
6009, 0.42
6010, 0.64
6011, 0.84
6012, 0.8
6013, 0.58
6014, 0.3
6015, 0.28
6016, 0.24
6017, 0.2
6018, 0.08
6019, 0.02
6020, 0
6021, 0
6022, 0
6023, 0
6024, 0
6025, 0
6026, 0
6027, 0
6028, 0
6029, 0
6030, 0
6031, 0
6032, 0.02
6033, 0.08
6034, 0.18
6035, 0.3
6036, 0.3
6037, 0.34
6038, 0.32
6039, 0.3
6040, 0.26
6041, 0.24
6042, 0.1
6043, 0.02
6044, 0
6045, 0
6046, 0
6047, 0
6048, 0
6049, 0
6050, 0
6051, 0
6052, 0
6053, 0
6054, 0
6055, 0
6056, 0.02
6057, 0.08
6058, 0.3
6059, 0.56
6060, 0.54
6061, 0.5
6062, 0.4
6063, 0.38
6064, 0.32
6065, 0.3
6066, 0.1
6067, 0.02
6068, 0
6069, 0
6070, 0
6071, 0
6072, 0
6073, 0
6074, 0
6075, 0
6076, 0
6077, 0
6078, 0
6079, 0.04
6080, 0.2
6081, 0.34
6082, 0.34
6083, 0.18
6084, 0.16
6085, 0.22
6086, 0.34
6087, 0.32
6088, 0.24
6089, 0.14
6090, 0.06
6091, 0.02
6092, 0
6093, 0
6094, 0
6095, 0
6096, 0
6097, 0
6098, 0
6099, 0
6100, 0
6101, 0
6102, 0
6103, 0.02
